,dt,bid_count,position_count,cash_value,positions_value,total_value,bah
182,2019-12-06,4,28,14624.711170196522,83419.59322547913,98044.30439567564,112764.4968643634
183,2019-12-09,4,26,38.646598815907055,98012.6452922821,98051.29189109801,112598.96628148892
184,2019-12-10,2,26,38.646598815907055,97848.16558647156,97886.81218528746,112387.8016463219
185,2019-12-11,0,26,38.646598815907055,98057.08563232422,98095.73223114012,112681.62263346734
186,2019-12-12,4,26,38.646598815907055,97702.86507225037,97741.51167106627,113902.75541829036
187,2019-12-13,0,26,38.646598815907055,97988.33277225494,98026.97937107085,113805.85135061904
188,2019-12-16,0,26,38.646598815907055,98672.3124551773,98710.95905399321,114563.42944647155
189,2019-12-17,3,26,1624.9089241027723,97284.95778751373,98909.8667116165,114686.93230526012
190,2019-12-18,3,29,227.35912322996955,98736.52777576447,98963.88689899443,114558.92758576089
191,2019-12-19,0,29,227.35912322996955,99411.8061208725,99639.16524410246,115054.08759438437
192,2019-12-20,4,30,190.641887664784,100010.44733524323,100201.089222908,115578.44588667281
193,2019-12-23,1,31,15.43279647826057,99719.27623462677,99734.70903110503,115649.24875323592
194,2019-12-24,1,31,15.43279647826057,99881.02170085907,99896.45449733733,115636.4361130914
195,2019-12-26,1,31,15.43279647826057,99990.97155857086,100006.40435504912,116079.29708766789
196,2019-12-27,0,31,15.43279647826057,100327.3214187622,100342.75421524046,116090.12995575204
197,2019-12-30,0,31,15.43279647826057,99886.80770778656,99902.24050426482,115321.40348196206
198,2019-12-31,1,31,15.43279647826057,100008.4854631424,100023.91825962065,115670.49781231178
199,2020-01-02,0,31,15.43279647826057,100128.7881822586,100144.22097873686,116589.9035465669
200,2020-01-03,0,31,15.43279647826057,99956.91603469849,99972.34883117674,115761.11498656055
201,2020-01-06,1,31,15.43279647826057,99931.8648815155,99947.29767799376,116080.03588955065
202,2020-01-07,2,30,50.08006668089729,99596.0540151596,99646.1340818405,115865.68330961758
203,2020-01-08,2,28,159.9248924255262,99797.30341625214,99957.22830867766,116457.65628799464
204,2020-01-09,0,28,159.9248924255262,100169.33014202118,100329.2550344467,117157.59205334754
205,2020-01-10,2,26,4428.570514678944,95824.23543071747,100252.80594539641,116758.29298477907
206,2020-01-13,4,24,198.31452178953896,100702.59841632843,100900.91293811797,117752.46159100188
207,2020-01-14,2,24,198.31452178953896,100249.87130451202,100448.18582630156,117801.4558542515
208,2020-01-15,3,25,82.86266326903115,100916.9675731659,100999.83023643492,117813.99390586482
209,2020-01-16,3,25,82.86266326903115,101771.24554634094,101854.10820960997,118566.4822941222
210,2020-01-17,2,25,45.35114288328896,102097.9272480011,102143.27839088438,119007.69949888904
211,2020-01-21,0,25,45.35114288328896,102311.14279937744,102356.49394226073,118744.43550962376
212,2020-01-22,1,24,88.43354034422646,102062.14532279968,102150.5788631439,118907.39570513305
213,2020-01-23,0,24,88.43354034422646,102363.31698322296,102451.75052356719,118991.06043103768
214,2020-01-24,1,23,1096.539592742908,100694.2087020874,101790.74829483031,117867.32370273871
215,2020-01-27,2,23,31.5889091491581,100804.97077178955,100836.5596809387,116119.16970133093
216,2020-01-28,0,23,31.5889091491581,101585.78945541382,101617.37836456297,117031.11929891717
217,2020-01-29,2,23,176.31968307493935,100910.92295074463,101087.24263381957,116776.9196520171
218,2020-01-30,1,22,7190.855144500721,97041.79494857788,104232.6500930786,117258.84615268554
219,2020-01-31,0,22,7190.855144500721,94973.92528915405,102164.78043365477,115168.91175856753
220,2020-02-03,4,18,13595.97463607787,88903.33798217773,102499.3126182556,116479.42329325953
221,2020-02-04,1,17,17530.371295928944,85724.07293319702,103254.44422912596,118448.3501844869
222,2020-02-05,1,18,94.3394355773853,103922.68045806885,104017.01989364624,119311.80609283865
223,2020-02-06,0,18,94.3394355773853,104469.05539703369,104563.39483261108,119744.15871649282
224,2020-02-07,1,19,33.13503646849858,104260.96413421631,104294.09917068481,119188.4610794365
225,2020-02-10,4,19,33.13503646849858,104922.0590171814,104955.1940536499,119993.41679099176
226,2020-02-11,3,19,33.13503646849858,104970.35554504395,105003.49058151245,120478.8925317706
227,2020-02-12,3,19,33.13503646849858,105036.09536361694,105069.23040008545,121147.08548673568
228,2020-02-13,3,19,33.13503646849858,105530.12562561035,105563.26066207886,120962.6234067543
229,2020-02-14,2,19,33.13503646849858,106529.61214828491,106562.74718475342,121030.68438274538
230,2020-02-18,3,19,33.13503646849858,106373.34565734863,106406.48069381714,120870.92424326348
231,2020-02-19,1,19,33.13503646849858,106142.49207305908,106175.62710952759,121582.75776418131
232,2020-02-20,2,19,33.13503646849858,105632.48565292358,105665.62068939209,121180.92696405393
233,2020-02-21,1,18,203.02726364135015,104716.44680786133,104919.47407150269,120111.8316960024
234,2020-02-24,1,17,467.59830856322515,102019.29223632812,102486.89054489136,116046.4798826578
235,2020-02-25,1,16,16689.689434051506,83003.8484916687,99693.53792572021,112320.82133646292
236,2020-02-26,1,15,17009.12589645385,82274.6051979065,99283.73109436035,111697.28978036837
237,2020-02-27,4,11,24130.0171470642,71848.60832595825,95978.62547302246,106893.23247199532
238,2020-02-28,4,7,38245.05373764037,55807.114013671875,94052.16775131226,105747.99813757386
239,2020-03-02,2,5,45874.27972412109,51105.441303253174,96979.72102737427,110492.23085691992
240,2020-03-03,1,4,46250.97476196288,50033.58059692383,96284.55535888672,107488.16593719306
241,2020-03-04,2,2,99079.10668563843,134.61450958251953,99213.72119522095,111899.16119464568
242,2020-03-05,0,2,99079.10668563843,133.2810821533203,99212.38776779175,108131.31517650942
243,2020-03-06,0,2,99079.10668563843,135.88450622558594,99214.99119186401,106451.01631466432
244,2020-03-09,0,2,99079.10668563843,127.42560577392578,99206.53229141235,98083.45896545271
245,2020-03-10,1,3,254.45116806030273,98949.71360397339,99204.16477203369,102794.56638227354
246,2020-03-11,1,2,95255.80150985718,122.82815551757812,95378.62966537476,97854.92268614772
247,2020-03-12,1,1,95305.44068145752,61.51424789428711,95366.9549293518,88210.25866372116
248,2020-03-13,0,1,95305.44068145752,63.460670471191406,95368.90135192871,96560.56725840825
249,2020-03-16,0,1,95305.44068145752,61.80128860473633,95367.24197006226,84995.23092198068
250,2020-03-17,0,1,95305.44068145752,66.84225463867188,95372.28293609619,90108.81603907362
251,2020-03-18,0,1,95305.44068145752,71.23741912841797,95376.67810058594,85747.59325698482
252,2020-03-19,0,1,95305.44068145752,70.45706176757812,95375.8977432251,86302.27328824364
253,2020-03-20,0,1,95305.44068145752,65.71207427978516,95371.1527557373,82462.7115465605
254,2020-03-23,0,1,95305.44068145752,65.12903594970703,95370.56971740723,80080.62879509533
255,2020-03-24,1,2,13.929206848144531,95357.8514328003,95371.78063964844,87611.14988322342
256,2020-03-25,0,2,13.929206848144531,90690.05833053587,90703.98753738402,88704.92669091922
257,2020-03-26,1,1,90989.44945526122,66.2502670288086,91055.69972229002,94379.76957611844
258,2020-03-27,0,1,90989.44945526122,65.34432220458984,91054.7937774658,91374.25351088982
259,2020-03-30,0,1,90989.44945526122,68.10699462890625,91057.55644989012,94144.50081163195
260,2020-03-31,0,1,90989.44945526122,67.05754089355469,91056.50699615477,92624.69555822626
261,2020-04-01,0,1,90989.44945526122,65.03935241699219,91054.48880767821,88560.58704437278
262,2020-04-02,1,2,319.8527450561378,90738.6455078125,91058.49825286864,90760.95981924121
263,2020-04-03,0,2,319.8527450561378,88701.35446929932,89021.20721435545,89391.29100594664
264,2020-04-06,2,4,98.81650543211435,93380.95569610596,93479.77220153807,95395.52246262286
265,2020-04-07,2,4,98.81650543211435,91493.39223480225,91592.20874023436,95292.50196822136
266,2020-04-08,1,5,48.51098632811044,91261.20974731445,91309.72073364256,98511.694034577
267,2020-04-09,1,6,23.299964904770597,91188.05754852295,91211.35751342772,100023.75973231847
268,2020-04-13,10,6,23.299964904770597,97568.9501914978,97592.25015640257,99167.11716349538
269,2020-04-14,4,6,23.299964904770597,101705.25104522707,101728.55101013184,102090.58196990802
270,2020-04-15,10,6,23.299964904770597,104936.27348709106,104959.57345199584,99696.287782821
271,2020-04-16,9,6,23.299964904770597,107990.92579269409,108014.22575759886,100144.0517941641
272,2020-04-17,5,6,23.299964904770597,104025.26900863647,104048.56897354125,103045.40314023368
273,2020-04-20,11,6,23.299964904770597,107580.59029197693,107603.8902568817,101306.23907737675
274,2020-04-21,6,6,23.299964904770597,106674.41430091858,106697.71426582335,98129.66380275648
275,2020-04-22,2,6,23.299964904770597,103641.7066745758,103665.00663948058,100317.58680334414
276,2020-04-23,0,6,23.299964904770597,104930.50156593324,104953.80153083801,100073.77986050592
277,2020-04-24,2,6,23.299964904770597,104516.25898742676,104539.55895233153,101526.39742291985
278,2020-04-27,0,6,23.299964904770597,103630.4476184845,103653.74758338927,103559.86497262307
279,2020-04-28,2,6,23.299964904770597,99326.25674057007,99349.55670547484,103132.05020555799
280,2020-04-29,5,6,23.299964904770597,101304.42192649841,101327.72189140318,105388.44300243688
281,2020-04-30,4,6,23.299964904770597,103257.42813301086,103280.72809791563,103958.5007070304
282,2020-05-01,2,6,23.299964904770597,102121.61908531189,102144.91905021666,100952.33657520167
283,2020-05-04,2,6,23.299964904770597,105279.29427719116,105302.59424209593,101295.99889794935
284,2020-05-05,2,6,23.299964904770597,104429.52716827394,104452.82713317871,102097.88274667949
285,2020-05-06,0,6,23.299964904770597,106775.66135787964,106798.96132278441,101246.3791645963
286,2020-05-07,0,6,23.299964904770597,107332.11486434937,107355.41482925414,102584.38243785425
287,2020-05-08,0,6,23.299964904770597,107095.10880088808,107118.40876579285,104539.90377729667
288,2020-05-11,0,6,23.299964904770597,108317.65733718872,108340.95730209349,104381.62338801539
289,2020-05-12,0,6,23.299964904770597,106179.93808937074,106203.23805427551,102356.18972870328
290,2020-05-13,0,6,23.299964904770597,107758.71187400818,107782.01183891295,100590.06244229125
291,2020-05-14,0,6,23.299964904770597,108662.48838806154,108685.78835296631,101873.6096264898
292,2020-05-15,1,6,23.299964904770597,111664.26325416566,111687.56321907043,102196.94249195934
293,2020-05-18,1,6,23.299964904770597,111272.6679058075,111295.96787071227,105726.25945424565
294,2020-05-19,1,6,23.299964904770597,110890.09759902954,110913.39756393431,104339.1927631
295,2020-05-20,1,5,89.57714843748545,110003.3114490509,110092.88859748839,105877.30009460359
296,2020-05-21,1,5,89.57714843748545,107201.27258110046,107290.84972953795,105228.00678509496
297,2020-05-22,3,6,62.07161235807871,105530.40111064912,105592.4727230072,105463.66656660587
298,2020-05-26,2,6,62.07161235807871,101965.75898218155,102027.83059453963,107018.80987297061
299,2020-05-27,5,6,62.07161235807871,103220.32092809677,103282.39254045485,108958.00117544505
300,2020-05-28,4,6,62.07161235807871,101640.08236122133,101702.1539735794,108658.96403334671
301,2020-05-29,8,6,62.07161235807871,103183.09096479416,103245.16257715224,109178.44540614837
302,2020-06-01,2,6,62.07161235807871,104701.03142356873,104763.1030359268,109673.89566338595
303,2020-06-02,5,6,62.07161235807871,105042.89820766449,105104.96982002257,110598.09207973574
304,2020-06-03,4,6,62.07161235807871,103735.95033884048,103798.02195119856,112325.49659701638
305,2020-06-04,5,6,62.07161235807871,101863.33987760544,101925.41148996352,112375.86022219724
306,2020-06-05,3,7,67.2489576339576,103155.77211856842,103223.02107620238,115241.87150822041
307,2020-06-08,0,7,67.2489576339576,103137.58793115616,103204.83688879012,117075.94714494704
308,2020-06-09,1,8,10.827120780930258,106760.42778062822,106771.25490140915,115722.50649199079
309,2020-06-10,1,7,67.97357082365487,106802.09952259064,106870.07309341429,115024.7107114173
310,2020-06-11,1,6,120.48763942717049,104547.88125038147,104668.36888980864,108202.06083386044
311,2020-06-12,0,6,120.48763942717049,102714.95822048189,102835.44585990906,109683.99744635801
312,2020-06-15,0,6,120.48763942717049,104538.17901468277,104658.66665410994,110735.25985644796
313,2020-06-16,0,6,120.48763942717049,107147.43382263184,107267.921462059,112665.42727918518
314,2020-06-17,0,6,120.48763942717049,109996.30582809448,110116.79346752165,112212.15957687436
