,dt,ticker,type,price,shares,amount,cash_left,transaction_cost,pnl
9994,2021-04-14,T,0,20.239011764526367,66.0,1335.7747764587402,155436.09713363647,0.0,4.492961883544922
9995,2021-04-14,NKE,0,130.54100036621094,10.0,1305.4100036621094,156741.50713729858,0.0,-12.6336669921875
9996,2021-04-14,CVX,0,97.7341537475586,14.0,1368.2781524658203,158109.7852897644,0.0,26.638473510742188
9997,2021-04-14,SPG,0,105.27824401855469,12.0,1263.3389282226562,159373.12421798706,0.0,4.22003173828125
9998,2021-04-14,INTC,1,61.362117767333984,238.0,14604.184028625488,144768.94018936157,0.0,0.0
9999,2021-04-14,QCOM,1,130.96145629882812,111.0,14536.721649169922,130232.21854019165,0.0,0.0
10000,2021-04-14,JPM,1,146.16671752929688,100.0,14616.671752929688,115615.54678726196,0.0,0.0
10001,2021-04-14,META,1,302.82000732421875,48.0,14535.3603515625,101080.18643569946,0.0,0.0
10002,2021-04-14,GM,1,58.34678649902344,250.0,14586.69662475586,86493.4898109436,0.0,0.0
10003,2021-04-14,NKE,1,130.54100036621094,112.0,14620.592041015625,71872.89776992798,0.0,0.0
10004,2021-04-14,F,1,11.917441368103027,1226.0,14610.783117294312,57262.11465263367,0.0,0.0
10005,2021-04-14,NFLX,1,540.02001953125,27.0,14580.54052734375,42681.57412528992,0.0,0.0
10006,2021-04-14,TXN,1,183.389404296875,79.0,14487.762939453125,28193.811185836792,0.0,0.0
10007,2021-04-14,CMCSA,1,51.93244934082031,281.0,14593.018264770508,13600.792921066284,0.0,0.0
10008,2021-04-15,INTC,0,62.155540466308594,238.0,14793.018630981445,28393.81155204773,0.0,188.83460235595703
10009,2021-04-15,QCOM,0,133.96456909179688,111.0,14870.067169189453,43263.87872123718,0.0,333.34552001953125
10010,2021-04-15,JPM,0,147.0946807861328,100.0,14709.468078613281,57973.346799850464,0.0,92.79632568359375
10011,2021-04-15,META,0,307.82000732421875,48.0,14775.3603515625,72748.70715141296,0.0,240.0
10012,2021-04-15,GM,0,58.47649383544922,250.0,14619.123458862305,87367.83061027527,0.0,32.42683410644531
10013,2021-04-15,NKE,0,131.9326629638672,112.0,14776.458251953125,102144.2888622284,0.0,155.8662109375
10014,2021-04-15,F,0,11.917441368103027,1226.0,14610.783117294312,116755.0719795227,0.0,0.0
10015,2021-04-15,NFLX,0,549.219970703125,27.0,14828.939208984375,131584.01118850708,0.0,248.398681640625
10016,2021-04-15,TXN,0,186.1258087158203,79.0,14703.938888549805,146287.95007705688,0.0,216.1759490966797
10017,2021-04-15,CMCSA,0,52.75090408325195,281.0,14823.004047393799,161110.95412445068,0.0,229.98578262329102
10018,2021-04-15,BAC,1,37.54616165161133,36.0,1351.6618194580078,159759.29230499268,0.0,0.0
10019,2021-04-15,SCHW,1,64.48663330078125,21.0,1354.2192993164062,158405.07300567627,0.0,0.0
10020,2021-04-15,WBA,1,50.51486587524414,26.0,1313.3865127563477,157091.68649291992,0.0,0.0
10021,2021-04-15,GM,1,58.47649383544922,23.0,1344.959358215332,155746.7271347046,0.0,0.0
10022,2021-04-15,F,1,11.917441368103027,114.0,1358.5883159637451,154388.13881874084,0.0,0.0
10023,2021-04-15,USB,1,53.434776306152344,25.0,1335.8694076538086,153052.26941108704,0.0,0.0
10024,2021-04-15,JPM,1,147.0946807861328,9.0,1323.8521270751953,151728.41728401184,0.0,0.0
10025,2021-04-15,INTC,1,62.155540466308594,21.0,1305.2663497924805,150423.15093421936,0.0,0.0
10026,2021-04-15,IBM,1,117.90118408203125,11.0,1296.9130249023438,149126.23790931702,0.0,0.0
10027,2021-04-15,BK,1,46.067256927490234,29.0,1335.9504508972168,147790.2874584198,0.0,0.0
10028,2021-04-16,BAC,0,37.94352722167969,36.0,1365.9669799804688,149156.25443840027,0.0,14.305160522460938
10029,2021-04-16,SCHW,0,63.738399505615234,21.0,1338.50638961792,150494.7608280182,0.0,-15.712909698486328
10030,2021-04-16,WBA,0,50.119930267333984,26.0,1303.1181869506836,151797.87901496887,0.0,-10.268325805664062
10031,2021-04-16,GM,0,58.576263427734375,23.0,1347.2540588378906,153145.13307380676,0.0,2.2947006225585938
10032,2021-04-16,F,0,11.907706260681152,114.0,1357.4785137176514,154502.6115875244,0.0,-1.10980224609375
10033,2021-04-16,USB,0,54.88614273071289,25.0,1372.1535682678223,155874.76515579224,0.0,36.28416061401367
10034,2021-04-16,JPM,0,148.18699645996094,9.0,1333.6829681396484,157208.44812393188,0.0,9.830841064453125
10035,2021-04-16,INTC,0,61.89744567871094,21.0,1299.8463592529297,158508.2944831848,0.0,-5.419990539550781
10036,2021-04-16,IBM,0,118.79936218261719,11.0,1306.792984008789,159815.0874671936,0.0,9.879959106445312
10037,2021-04-16,BK,0,44.20576477050781,29.0,1281.9671783447266,161097.05464553833,0.0,-53.983272552490234
10038,2021-04-16,BK,1,44.20576477050781,334.0,14764.72543334961,146332.32921218872,0.0,0.0
10039,2021-04-16,SCHW,1,63.738399505615234,231.0,14723.57028579712,131608.7589263916,0.0,0.0
10040,2021-04-16,WBA,1,50.119930267333984,294.0,14735.259498596191,116873.49942779541,0.0,0.0
10041,2021-04-16,MS,1,75.25360107421875,196.0,14749.705810546875,102123.79361724854,0.0,0.0
10042,2021-04-16,BA,1,248.17999267578125,59.0,14642.619567871094,87481.17404937744,0.0,0.0
10043,2021-04-16,F,1,11.907706260681152,1241.0,14777.46346950531,72703.71057987213,0.0,0.0
10044,2021-04-16,INTC,1,61.89744567871094,238.0,14731.592071533203,57972.11850833893,0.0,0.0
10045,2021-04-16,COP,1,47.96564865112305,308.0,14773.419784545898,43198.69872379303,0.0,0.0
10046,2021-04-16,GM,1,58.576263427734375,252.0,14761.218383789062,28437.480340003967,0.0,0.0
10047,2021-04-16,GE,1,106.50640869140625,138.0,14697.884399414062,13739.595940589905,0.0,0.0
10048,2021-04-19,BK,0,44.91581726074219,334.0,15001.88296508789,28741.478905677795,0.0,237.15753173828125
10049,2021-04-19,SCHW,0,64.86075592041016,231.0,14982.834617614746,43724.31352329254,0.0,259.26433181762695
10050,2021-04-19,WBA,0,50.5806884765625,294.0,14870.722412109375,58595.03593540192,0.0,135.4629135131836
10051,2021-04-19,MS,0,76.63246154785156,196.0,15019.962463378906,73614.99839878082,0.0,270.25665283203125
10052,2021-04-19,BA,0,244.14999389648438,59.0,14404.849639892578,88019.8480386734,0.0,-237.76992797851562
10053,2021-04-19,F,0,11.790867805480957,1241.0,14632.466946601868,102652.31498527527,0.0,-144.99652290344238
10054,2021-04-19,INTC,0,60.8267822265625,238.0,14476.774169921875,117129.08915519714,0.0,-254.81790161132812
10055,2021-04-19,COP,0,47.77788162231445,308.0,14715.587539672852,131844.67669487,0.0,-57.832244873046875
10056,2021-04-19,GM,0,57.74815368652344,252.0,14552.534729003906,146397.2114238739,0.0,-208.68365478515625
10057,2021-04-19,GE,0,107.06320190429688,138.0,14774.721862792969,161171.93328666687,0.0,76.83746337890625
10058,2021-04-19,MO,1,43.834468841552734,31.0,1358.8685340881348,159813.06475257874,0.0,0.0
10059,2021-04-19,AVGO,1,441.7496337890625,3.0,1325.2489013671875,158487.81585121155,0.0,0.0
10060,2021-04-19,BA,1,244.14999389648438,5.0,1220.7499694824219,157267.06588172913,0.0,0.0
10061,2021-04-19,TXN,1,180.23861694335938,7.0,1261.6703186035156,156005.3955631256,0.0,0.0
10062,2021-04-19,INTC,1,60.8267822265625,22.0,1338.189208984375,154667.20635414124,0.0,0.0
10063,2021-04-19,GM,1,57.74815368652344,23.0,1328.207534790039,153338.9988193512,0.0,0.0
10064,2021-04-19,BK,1,44.91581726074219,30.0,1347.4745178222656,151991.52430152893,0.0,0.0
10065,2021-04-19,F,1,11.790867805480957,116.0,1367.740665435791,150623.78363609314,0.0,0.0
10066,2021-04-19,META,1,302.239990234375,4.0,1208.9599609375,149414.82367515564,0.0,0.0
10067,2021-04-19,QCOM,1,131.4473876953125,10.0,1314.473876953125,148100.34979820251,0.0,0.0
10068,2021-04-20,MO,0,42.146461486816406,31.0,1306.5403060913086,149406.89010429382,0.0,-52.32822799682617
10069,2021-04-20,AVGO,0,437.2173767089844,3.0,1311.6521301269531,150718.54223442078,0.0,-13.596771240234375
10070,2021-04-20,BA,0,234.05999755859375,5.0,1170.2999877929688,151888.84222221375,0.0,-50.449981689453125
10071,2021-04-20,TXN,0,178.513916015625,7.0,1249.597412109375,153138.43963432312,0.0,-12.072906494140625
10072,2021-04-20,INTC,0,59.93775939941406,22.0,1318.6307067871094,154457.07034111023,0.0,-19.558502197265625
10073,2021-04-20,GM,0,55.64295959472656,23.0,1279.788070678711,155736.85841178894,0.0,-48.419464111328125
10074,2021-04-20,BK,0,44.69512939453125,30.0,1340.8538818359375,157077.71229362488,0.0,-6.620635986328125
10075,2021-04-20,F,0,11.148260116577148,116.0,1293.1981735229492,158370.91046714783,0.0,-74.5424919128418
10076,2021-04-20,META,0,302.6499938964844,4.0,1210.5999755859375,159581.51044273376,0.0,1.6400146484375
10077,2021-04-20,QCOM,0,129.64938354492188,10.0,1296.4938354492188,160878.00427818298,0.0,-17.98004150390625
10078,2021-04-20,MO,1,42.146461486816406,351.0,14793.407981872559,146084.59629631042,0.0,0.0
10079,2021-04-20,F,1,11.148260116577148,1328.0,14804.889434814453,131279.70686149597,0.0,0.0
10080,2021-04-20,BA,1,234.05999755859375,63.0,14745.779846191406,116533.92701530457,0.0,0.0
10081,2021-04-20,COP,1,45.674861907958984,324.0,14798.655258178711,101735.27175712585,0.0,0.0
10082,2021-04-20,GM,1,55.64295959472656,266.0,14801.027252197266,86934.24450492859,0.0,0.0
10083,2021-04-20,NKE,1,125.45793914794922,118.0,14804.036819458008,72130.20768547058,0.0,0.0
10084,2021-04-20,AVGO,1,437.2173767089844,33.0,14428.173431396484,57702.0342540741,0.0,0.0
10085,2021-04-20,BKNG,1,2345.0,6.0,14070.0,43632.0342540741,0.0,0.0
10086,2021-04-20,SCHW,1,62.70464324951172,236.0,14798.295806884766,28833.73844718933,0.0,0.0
10087,2021-04-20,C,1,66.41967010498047,222.0,14745.166763305664,14088.571683883667,0.0,0.0
10088,2021-04-21,MO,0,42.494781494140625,351.0,14915.66830444336,29004.239988327026,0.0,122.26032257080078
10089,2021-04-21,F,0,11.420882225036621,1328.0,15166.931594848633,44171.17158317566,0.0,362.0421600341797
10090,2021-04-21,BA,0,235.9199981689453,63.0,14862.959884643555,59034.131467819214,0.0,117.18003845214844
10091,2021-04-21,COP,0,46.979862213134766,324.0,15221.475357055664,74255.60682487488,0.0,422.8200988769531
10092,2021-04-21,GM,0,57.35904312133789,266.0,15257.505470275879,89513.11229515076,0.0,456.4782180786133
10093,2021-04-21,NKE,0,128.211669921875,118.0,15128.97705078125,104642.089345932,0.0,324.9402313232422
10094,2021-04-21,AVGO,0,439.6365051269531,33.0,14508.004669189453,119150.09401512146,0.0,79.83123779296875
10095,2021-04-21,BKNG,0,2357.72998046875,6.0,14146.3798828125,133296.47389793396,0.0,76.3798828125
10096,2021-04-21,SCHW,0,64.38819885253906,236.0,15195.614929199219,148492.08882713318,0.0,397.3191223144531
10097,2021-04-21,C,0,67.23812866210938,222.0,14926.864562988281,163418.95339012146,0.0,181.6977996826172
10098,2021-04-21,NFLX,1,508.8999938964844,2.0,1017.7999877929688,162401.1534023285,0.0,0.0
10099,2021-04-21,MO,1,42.494781494140625,33.0,1402.3277893066406,160998.82561302185,0.0,0.0
10100,2021-04-21,BA,1,235.9199981689453,5.0,1179.5999908447266,159819.22562217712,0.0,0.0
10101,2021-04-21,F,1,11.420882225036621,123.0,1404.7685136795044,158414.45710849762,0.0,0.0
10102,2021-04-21,AVGO,1,439.6365051269531,3.0,1318.9095153808594,157095.54759311676,0.0,0.0
10103,2021-04-21,FDX,1,272.1294250488281,5.0,1360.6471252441406,155734.90046787262,0.0,0.0
10104,2021-04-21,BKNG,1,2357.72998046875,0.0,0.0,155734.90046787262,0.0,0.0
10105,2021-04-21,NEE,1,75.64315795898438,18.0,1361.5768432617188,154373.3236246109,0.0,0.0
10106,2021-04-21,NKE,1,128.211669921875,10.0,1282.11669921875,153091.20692539215,0.0,0.0
10107,2021-04-21,ORCL,1,75.19995880126953,18.0,1353.5992584228516,151737.6076669693,0.0,0.0
10108,2021-04-22,NFLX,0,508.7799987792969,2.0,1017.5599975585938,152755.1676645279,0.0,-0.239990234375
10109,2021-04-22,MO,0,41.530208587646484,33.0,1370.496883392334,154125.66454792023,0.0,-31.83090591430664
10110,2021-04-22,BA,0,234.3300018310547,5.0,1171.6500091552734,155297.3145570755,0.0,-7.949981689453125
10111,2021-04-22,F,0,11.625349044799805,123.0,1429.917932510376,156727.23248958588,0.0,25.149418830871582
10112,2021-04-22,AVGO,0,435.16162109375,3.0,1305.48486328125,158032.71735286713,0.0,-13.424652099609375
10113,2021-04-22,FDX,0,270.44732666015625,5.0,1352.2366333007812,159384.9539861679,0.0,-8.410491943359375
10114,2021-04-22,BKNG,0,2347.050048828125,0.0,0.0,159384.9539861679,0.0,
10115,2021-04-22,NEE,0,75.98271179199219,18.0,1367.6888122558594,160752.64279842377,0.0,6.111968994140625
10116,2021-04-22,NKE,0,127.50101470947266,10.0,1275.0101470947266,162027.6529455185,0.0,-7.1065521240234375
10117,2021-04-22,ORCL,0,73.44405364990234,18.0,1321.9929656982422,163349.64591121674,0.0,-31.606292724609375
10118,2021-04-22,MO,1,41.530208587646484,365.0,15158.526134490967,148191.11977672577,0.0,0.0
10119,2021-04-22,NFLX,1,508.7799987792969,29.0,14754.61996459961,133436.49981212616,0.0,0.0
10120,2021-04-22,DOW,1,56.88908767700195,266.0,15132.49732208252,118304.00249004364,0.0,0.0
10121,2021-04-22,BA,1,234.3300018310547,64.0,14997.1201171875,103306.88237285614,0.0,0.0
10122,2021-04-22,ORCL,1,73.44405364990234,206.0,15129.475051879883,88177.40732097626,0.0,0.0
10123,2021-04-22,NVDA,1,148.3234100341797,102.0,15128.987823486328,73048.41949748993,0.0,0.0
10124,2021-04-22,JPM,1,142.4547576904297,106.0,15100.204315185547,57948.21518230438,0.0,0.0
10125,2021-04-22,AVGO,1,435.16162109375,34.0,14795.4951171875,43152.72006511688,0.0,0.0
10126,2021-04-22,FDX,1,270.44732666015625,56.0,15145.05029296875,28007.669772148132,0.0,0.0
10127,2021-04-22,META,1,296.5199890136719,51.0,15122.519439697266,12885.150332450867,0.0,0.0
10128,2021-04-23,MO,0,42.32508850097656,365.0,15448.657302856445,28333.807635307312,0.0,290.1311683654785
10129,2021-04-23,NFLX,0,505.54998779296875,29.0,14660.949645996094,42994.757281303406,0.0,-93.67031860351562
10130,2021-04-23,DOW,0,57.99082946777344,266.0,15425.560638427734,58420.31791973114,0.0,293.06331634521484
10131,2021-04-23,BA,0,238.3800048828125,64.0,15256.3203125,73676.63823223114,0.0,259.2001953125
10132,2021-04-23,ORCL,0,73.54214477539062,206.0,15149.681823730469,88826.32005596161,0.0,20.206771850585938
10133,2021-04-23,NVDA,0,152.46839904785156,102.0,15551.77670288086,104378.09675884247,0.0,422.78887939453125
10134,2021-04-23,JPM,0,145.18072509765625,106.0,15389.156860351562,119767.25361919403,0.0,288.9525451660156
10135,2021-04-23,AVGO,0,445.6985778808594,34.0,15153.751647949219,134921.00526714325,0.0,358.25653076171875
10136,2021-04-23,FDX,0,271.6208190917969,56.0,15210.765869140625,150131.77113628387,0.0,65.715576171875
10137,2021-04-23,META,0,301.1300048828125,51.0,15357.630249023438,165489.4013853073,0.0,235.11080932617188
10138,2021-04-23,INTC,1,56.63018798828125,22.0,1245.8641357421875,164243.53724956512,0.0,0.0
10139,2021-04-23,NFLX,1,505.54998779296875,2.0,1011.0999755859375,163232.4372739792,0.0,0.0
10140,2021-04-23,MO,1,42.32508850097656,30.0,1269.7526550292969,161962.6846189499,0.0,0.0
10141,2021-04-23,ORCL,1,73.54214477539062,17.0,1250.2164611816406,160712.46815776825,0.0,0.0
10142,2021-04-23,LMT,1,361.8138427734375,3.0,1085.4415283203125,159627.02662944794,0.0,0.0
10143,2021-04-23,HON,1,218.27589416503906,5.0,1091.3794708251953,158535.64715862274,0.0,0.0
10144,2021-04-23,AXP,1,142.2999267578125,9.0,1280.6993408203125,157254.94781780243,0.0,0.0
10145,2021-04-23,DOW,1,57.99082946777344,22.0,1275.7982482910156,155979.1495695114,0.0,0.0
10146,2021-04-23,FDX,1,271.6208190917969,4.0,1086.4832763671875,154892.66629314423,0.0,0.0
10147,2021-04-23,KHC,1,37.96521759033203,33.0,1252.852180480957,153639.81411266327,0.0,0.0
10148,2021-04-26,INTC,0,56.17132568359375,22.0,1235.7691650390625,154875.58327770233,0.0,-10.094970703125
10149,2021-04-26,NFLX,0,510.29998779296875,2.0,1020.5999755859375,155896.18325328827,0.0,9.5
10150,2021-04-26,MO,0,42.173255920410156,30.0,1265.1976776123047,157161.38093090057,0.0,-4.5549774169921875
10151,2021-04-26,ORCL,0,73.08110046386719,17.0,1242.3787078857422,158403.75963878632,0.0,-7.8377532958984375
10152,2021-04-26,LMT,0,356.72161865234375,3.0,1070.1648559570312,159473.92449474335,0.0,-15.27667236328125
10153,2021-04-26,HON,0,215.37850952148438,5.0,1076.8925476074219,160550.81704235077,0.0,-14.486923217773438
10154,2021-04-26,AXP,0,148.2253875732422,9.0,1334.0284881591797,161884.84553050995,0.0,53.32914733886719
10155,2021-04-26,DOW,0,58.074859619140625,22.0,1277.6469116210938,163162.49244213104,0.0,1.848663330078125
10156,2021-04-26,FDX,0,269.6844787597656,4.0,1078.7379150390625,164241.2303571701,0.0,-7.745361328125
10157,2021-04-26,KHC,0,37.70215606689453,33.0,1244.1711502075195,165485.40150737762,0.0,-8.6810302734375
10158,2021-04-26,INTC,1,56.17132568359375,273.0,15334.771911621094,150150.62959575653,0.0,0.0
10159,2021-04-26,LMT,1,356.72161865234375,43.0,15339.029602050781,134811.59999370575,0.0,0.0
10160,2021-04-26,HON,1,215.37850952148438,71.0,15291.87417602539,119519.72581768036,0.0,0.0
10161,2021-04-26,NFLX,1,510.29998779296875,30.0,15308.999633789062,104210.7261838913,0.0,0.0
10162,2021-04-26,PG,1,127.39339447021484,120.0,15287.207336425781,88923.51884746552,0.0,0.0
10163,2021-04-26,ORCL,1,73.08110046386719,210.0,15347.03109741211,73576.4877500534,0.0,0.0
10164,2021-04-26,MO,1,42.173255920410156,364.0,15351.065155029297,58225.42259502411,0.0,0.0
10165,2021-04-26,FDX,1,269.6844787597656,56.0,15102.330810546875,43123.091784477234,0.0,0.0
10166,2021-04-26,KHC,1,37.70215606689453,407.0,15344.777519226074,27778.31426525116,0.0,0.0
10167,2021-04-26,EXC,1,30.392486572265625,505.0,15348.20571899414,12430.108546257019,0.0,0.0
10168,2021-04-27,INTC,0,55.416133880615234,273.0,15128.604549407959,27558.713095664978,0.0,-206.16736221313477
10169,2021-04-27,LMT,0,357.9107360839844,43.0,15390.161651611328,42948.874747276306,0.0,51.132049560546875
10170,2021-04-27,HON,0,216.7493896484375,71.0,15389.206665039062,58338.08141231537,0.0,97.33248901367188
10171,2021-04-27,NFLX,0,505.54998779296875,30.0,15166.499633789062,73504.58104610443,0.0,-142.5
10172,2021-04-27,PG,0,127.31576538085938,120.0,15277.891845703125,88782.47289180756,0.0,-9.31549072265625
10173,2021-04-27,ORCL,0,73.78738403320312,210.0,15495.350646972656,104277.82353878021,0.0,148.31954956054688
10174,2021-04-27,MO,0,42.119667053222656,364.0,15331.558807373047,119609.38234615326,0.0,-19.50634765625
10175,2021-04-27,FDX,0,281.1755676269531,56.0,15745.831787109375,135355.21413326263,0.0,643.5009765625
10176,2021-04-27,KHC,0,37.673973083496094,407.0,15333.30704498291,150688.52117824554,0.0,-11.470474243164062
10177,2021-04-27,EXC,0,30.31761360168457,505.0,15310.394868850708,165998.91604709625,0.0,-37.81085014343262
10178,2021-04-27,INTC,1,55.416133880615234,22.0,1219.1549453735352,164779.76110172272,0.0,0.0
10179,2021-04-27,TSLA,1,234.913330078125,5.0,1174.566650390625,163605.1944513321,0.0,0.0
10180,2021-04-27,NFLX,1,505.54998779296875,2.0,1011.0999755859375,162594.09447574615,0.0,0.0
10181,2021-04-27,LLY,1,178.30506896972656,6.0,1069.8304138183594,161524.2640619278,0.0,0.0
10182,2021-04-27,MMM,1,184.42596435546875,6.0,1106.5557861328125,160417.70827579498,0.0,0.0
10183,2021-04-27,PG,1,127.31576538085938,9.0,1145.8418884277344,159271.86638736725,0.0,0.0
10184,2021-04-27,LMT,1,357.9107360839844,3.0,1073.7322082519531,158198.1341791153,0.0,0.0
10185,2021-04-27,VZ,1,53.063560485839844,23.0,1220.4618911743164,156977.67228794098,0.0,0.0
10186,2021-04-27,MO,1,42.119667053222656,29.0,1221.470344543457,155756.20194339752,0.0,0.0
10187,2021-04-27,CL,1,76.33319091796875,16.0,1221.3310546875,154534.87088871002,0.0,0.0
10188,2021-04-28,INTC,0,55.0815544128418,22.0,1211.7941970825195,155746.66508579254,0.0,-7.360748291015625
10189,2021-04-28,TSLA,0,231.46665954589844,5.0,1157.3332977294922,156903.99838352203,0.0,-17.233352661132812
10190,2021-04-28,NFLX,0,506.5199890136719,2.0,1013.0399780273438,157917.03836154938,0.0,1.94000244140625
10191,2021-04-28,LLY,0,176.68063354492188,6.0,1060.0838012695312,158977.1221628189,0.0,-9.746612548828125
10192,2021-04-28,MMM,0,185.8296661376953,6.0,1114.9779968261719,160092.10015964508,0.0,8.422210693359375
10193,2021-04-28,PG,0,127.5292739868164,9.0,1147.7634658813477,161239.86362552643,0.0,1.9215774536132812
10194,2021-04-28,LMT,0,357.6422424316406,3.0,1072.9267272949219,162312.79035282135,0.0,-0.80548095703125
10195,2021-04-28,VZ,0,53.167205810546875,23.0,1222.8457336425781,163535.63608646393,0.0,2.3838424682617188
10196,2021-04-28,MO,0,42.13753128051758,29.0,1221.9884071350098,164757.62449359894,0.0,0.5180625915527344
10197,2021-04-28,CL,0,76.53722381591797,16.0,1224.5955810546875,165982.22007465363,0.0,3.2645263671875
10198,2021-04-28,AMGN,1,225.7759552001953,68.0,15352.764953613281,150629.45512104034,0.0,0.0
10199,2021-04-28,INTC,1,55.0815544128418,280.0,15422.835235595703,135206.61988544464,0.0,0.0
10200,2021-04-28,TSLA,1,231.46665954589844,66.0,15276.799530029297,119929.82035541534,0.0,0.0
10201,2021-04-28,TXN,1,175.18972778320312,88.0,15416.696044921875,104513.12431049347,0.0,0.0
10202,2021-04-28,SBUX,1,109.08845520019531,141.0,15381.472183227539,89131.65212726593,0.0,0.0
10203,2021-04-28,LLY,1,176.68063354492188,87.0,15371.215118408203,73760.43700885773,0.0,0.0
10204,2021-04-28,LOW,1,192.0302276611328,80.0,15362.418212890625,58398.0187959671,0.0,0.0
10205,2021-04-28,NFLX,1,506.5199890136719,30.0,15195.599670410156,43202.419125556946,0.0,0.0
10206,2021-04-28,MSFT,1,251.38291931152344,61.0,15334.35807800293,27868.061047554016,0.0,0.0
10207,2021-04-28,BA,1,235.4600067138672,65.0,15304.900436401367,12563.160611152649,0.0,0.0
10208,2021-04-29,AMGN,0,223.86834716796875,68.0,15223.047607421875,27786.208218574524,0.0,-129.71734619140625
10209,2021-04-29,INTC,0,55.71247482299805,280.0,15599.492950439453,43385.70116901398,0.0,176.65771484375
10210,2021-04-29,TSLA,0,225.6666717529297,66.0,14894.00033569336,58279.70150470734,0.0,-382.7991943359375
10211,2021-04-29,TXN,0,179.0438690185547,88.0,15755.860473632812,74035.56197834015,0.0,339.1644287109375
10212,2021-04-29,SBUX,0,111.25275421142578,141.0,15686.638343811035,89722.20032215118,0.0,305.1661605834961
10213,2021-04-29,LLY,0,178.29525756835938,87.0,15511.687408447266,105233.88773059845,0.0,140.4722900390625
10214,2021-04-29,LOW,0,194.36131286621094,80.0,15548.905029296875,120782.79275989532,0.0,186.48681640625
10215,2021-04-29,NFLX,0,509.0,30.0,15270.0,136052.79275989532,0.0,74.40032958984375
10216,2021-04-29,MSFT,0,249.35850524902344,61.0,15210.86882019043,151263.66158008575,0.0,-123.4892578125
10217,2021-04-29,BA,0,235.94000244140625,65.0,15336.100158691406,166599.76173877716,0.0,31.199722290039062
10218,2021-04-29,F,1,10.963268280029297,114.0,1249.8125839233398,165349.94915485382,0.0,0.0
10219,2021-04-29,AMGN,1,223.86834716796875,5.0,1119.3417358398438,164230.60741901398,0.0,0.0
10220,2021-04-29,TSLA,1,225.6666717529297,5.0,1128.3333587646484,163102.27406024933,0.0,0.0
10221,2021-04-29,MRK,1,66.74561309814453,18.0,1201.4210357666016,161900.85302448273,0.0,0.0
10222,2021-04-29,TMO,1,462.9484558105469,2.0,925.8969116210938,160974.95611286163,0.0,0.0
10223,2021-04-29,BMY,1,60.51622772216797,20.0,1210.3245544433594,159764.63155841827,0.0,0.0
10224,2021-04-29,INTC,1,55.71247482299805,22.0,1225.674446105957,158538.95711231232,0.0,0.0
10225,2021-04-29,MSFT,1,249.35850524902344,5.0,1246.7925262451172,157292.1645860672,0.0,0.0
10226,2021-04-29,GM,1,56.441139221191406,22.0,1241.705062866211,156050.459523201,0.0,0.0
10227,2021-04-29,GILD,1,59.710365295410156,21.0,1253.9176712036133,154796.54185199738,0.0,0.0
10228,2021-04-30,F,0,11.235889434814453,114.0,1280.8913955688477,156077.43324756622,0.0,31.078811645507812
10229,2021-04-30,AMGN,0,228.5706024169922,5.0,1142.853012084961,157220.28625965118,0.0,23.511276245117188
10230,2021-04-30,TSLA,0,236.47999572753906,5.0,1182.3999786376953,158402.68623828888,0.0,54.066619873046875
10231,2021-04-30,MRK,0,67.48843383789062,18.0,1214.7918090820312,159617.4780473709,0.0,13.370773315429688
10232,2021-04-30,TMO,0,468.77032470703125,2.0,937.5406494140625,160555.01869678497,0.0,11.64373779296875
10233,2021-04-30,BMY,0,60.06396484375,20.0,1201.279296875,161756.29799365997,0.0,-9.045257568359375
10234,2021-04-30,INTC,0,54.995521545410156,22.0,1209.9014739990234,162966.199467659,0.0,-15.772972106933594
10235,2021-04-30,MSFT,0,249.03262329101562,5.0,1245.1631164550781,164211.36258411407,0.0,-1.6294097900390625
10236,2021-04-30,GM,0,57.08966064453125,22.0,1255.9725341796875,165467.33511829376,0.0,14.267471313476562
10237,2021-04-30,GILD,0,59.36430358886719,21.0,1246.650375366211,166713.98549365997,0.0,-7.267295837402344
10238,2021-04-30,BMY,1,60.06396484375,257.0,15436.43896484375,151277.54652881622,0.0,0.0
10239,2021-04-30,F,1,11.235889434814453,1377.0,15471.819751739502,135805.72677707672,0.0,0.0
10240,2021-04-30,INTC,1,54.995521545410156,281.0,15453.741554260254,120351.98522281647,0.0,0.0
10241,2021-04-30,AMGN,1,228.5706024169922,67.0,15314.230361938477,105037.75486087799,0.0,0.0
10242,2021-04-30,MRK,1,67.48843383789062,229.0,15454.851348876953,89582.90351200104,0.0,0.0
10243,2021-04-30,TXN,1,174.88746643066406,88.0,15390.097045898438,74192.8064661026,0.0,0.0
10244,2021-04-30,TMO,1,468.77032470703125,33.0,15469.420715332031,58723.38575077057,0.0,0.0
10245,2021-04-30,GILD,1,59.36430358886719,260.0,15434.718933105469,43288.6668176651,0.0,0.0
10246,2021-04-30,MSFT,1,249.03262329101562,62.0,15440.022644042969,27848.64417362213,0.0,0.0
10247,2021-04-30,PYPL,1,262.2900085449219,59.0,15475.11050415039,12373.53366947174,0.0,0.0
10248,2021-05-03,BMY,0,61.08395767211914,257.0,15698.57712173462,28072.11079120636,0.0,262.13815689086914
10249,2021-05-03,F,0,11.323517799377441,1377.0,15592.484009742737,43664.5948009491,0.0,120.66425800323486
10250,2021-05-03,INTC,0,54.7374153137207,281.0,15381.213703155518,59045.808504104614,0.0,-72.52785110473633
